txn_id,network,merchant,txn_date,auth_amount,auth_status,decline_code,clearing_status,clearing_amount,settlement_status,settlement_amount
TXN000243,RuPay,Merchant_Travel_20,2026-03-05,2446.69,Approved,,Cleared,2446.69,Settled,2446.69
TXN000244,RuPay,Merchant_Restaurant_07,2026-05-06,3466.69,Approved,,Cleared,3466.69,Settled,3466.69
TXN000245,RuPay,Merchant_Fashion_10,2026-06-23,653.28,Approved,,Cleared,653.28,Settled,653.28
TXN000246,Mastercard,Merchant_Fashion_10,2026-01-21,258.23,Approved,,Cleared,258.23,Settled,258.23
TXN000247,Mastercard,Merchant_Fashion_18,2026-05-24,1392.11,Approved,,Cleared,1392.11,Settled,1392.11
TXN000248,Mastercard,Merchant_Fashion_02,2026-05-16,3365.68,Approved,,Cleared,3365.68,Settled,3365.68
TXN000249,Amex,Merchant_Travel_04,2026-02-05,3421.9,Declined,14,,,,
TXN000250,Mastercard,Merchant_Pharmacy_14,2026-05-02,3281.82,Approved,,Cleared,3281.82,Settled,3281.82
TXN000251,Visa,Merchant_Grocery_03,2026-03-01,3278.88,Approved,,Cleared,3278.88,Settled,3278.88
TXN000252,Mastercard,Merchant_Pharmacy_14,2026-02-15,4417.11,Approved,,Not Cleared,,,
TXN000253,Amex,Merchant_Hotel_16,2026-03-16,972.24,Approved,,Not Cleared,,,
TXN000254,Visa,Merchant_Grocery_11,2026-06-14,1458.58,Approved,,Cleared,1458.58,Settled,1458.58
TXN000255,Amex,Merchant_Electronics_09,2026-01-29,1004.42,Approved,,Cleared,1004.42,Settled,1004.42
TXN000256,Visa,Merchant_Grocery_11,2026-05-26,3964.3,Approved,,Cleared,3964.3,Settled,3964.3
TXN000257,Amex,Merchant_Pharmacy_14,2026-01-23,2600.64,Approved,,Cleared,2600.64,Settled,2600.64
TXN000258,Mastercard,Merchant_Electronics_01,2026-03-02,1340.89,Approved,,Cleared,1340.89,Settled,1340.89
TXN000259,Visa,Merchant_Electronics_09,2026-06-27,3285.73,Approved,,Cleared,3285.73,Settled,3285.73
TXN000260,RuPay,Merchant_Travel_04,2026-03-17,3211.62,Approved,,Cleared,3211.62,Settled,3211.62
TXN000261,Amex,Merchant_Travel_20,2026-06-29,1899.44,Approved,,Cleared,1899.44,Settled,1899.44
TXN000262,Mastercard,Merchant_Hotel_08,2026-06-02,3417.69,Approved,,Cleared,3417.69,Settled,3417.69
TXN000263,Visa,Merchant_Grocery_19,2026-05-21,605.43,Approved,,Cleared,605.43,Settled,605.43
TXN000264,Amex,Merchant_Travel_04,2026-05-30,3417.46,Approved,,Cleared,3417.46,Settled,3417.46
TXN000265,Mastercard,Merchant_Electronics_17,2026-05-25,2106.35,Declined,61,,,,
TXN000266,RuPay,Merchant_Electronics_01,2026-01-01,2009.95,Approved,,Cleared,2009.95,Settled,2009.95
TXN000267,Visa,Merchant_Fashion_18,2026-01-18,4970.91,Approved,,Cleared,4970.91,Settled,4970.91
TXN000268,Mastercard,Merchant_Pharmacy_14,2026-04-08,1903.58,Approved,,Cleared,1903.58,Settled,1903.58
TXN000269,Mastercard,Merchant_Travel_12,2026-05-18,637.23,Approved,,Cleared,637.23,Settled,637.23
TXN000270,Visa,Merchant_Fashion_10,2026-05-20,2341.87,Approved,,Cleared,2341.87,Settled,2341.87
TXN000271,Mastercard,Merchant_Electronics_09,2026-01-29,982.98,Declined,61,,,,
TXN000272,Visa,Merchant_Hotel_08,2026-01-26,1070.1,Approved,,Cleared,1070.1,Settled,1070.1
TXN000273,Mastercard,Merchant_Fashion_02,2026-03-01,2041.21,Approved,,Cleared,2041.21,Settled,2041.21
TXN000274,RuPay,Merchant_Hotel_08,2026-05-28,4088.14,Approved,,Cleared,4088.14,Settled,4088.14
TXN000275,RuPay,Merchant_Fuel_05,2026-05-14,4929.19,Approved,,Cleared,4929.19,Settled,4929.19
TXN000276,Mastercard,Merchant_Pharmacy_14,2026-01-13,2801.46,Approved,,Cleared,2801.46,Settled,2801.46
TXN000277,RuPay,Merchant_Pharmacy_14,2026-03-18,2070.88,Approved,,Cleared,2070.88,Settled,2070.88
TXN000278,RuPay,Merchant_Fuel_05,2026-01-15,4038.59,Approved,,Cleared,4038.59,Settled,4038.59
TXN000279,Mastercard,Merchant_Electronics_09,2026-06-15,1056.52,Declined,61,,,,
TXN000280,RuPay,Merchant_Grocery_03,2026-02-18,2701.4,Declined,61,,,,
TXN000281,Visa,Merchant_Grocery_03,2026-05-31,981.41,Approved,,Cleared,981.41,Settled,981.41
TXN000282,RuPay,Merchant_Fashion_10,2026-01-04,4787.25,Approved,,Cleared,4787.25,Settled,4787.25
TXN000283,Amex,Merchant_Hotel_08,2026-02-22,3493.35,Approved,,Cleared,3493.35,Settled,3493.35
TXN000284,Amex,Merchant_Fashion_18,2026-03-20,3261.17,Approved,,Cleared,3261.17,Settled,3261.17
TXN000285,Amex,Merchant_Grocery_11,2026-04-05,4575.94,Approved,,Not Cleared,,,
TXN000286,Mastercard,Merchant_Fuel_05,2026-05-22,130.29,Approved,,Cleared,130.29,Settled,130.29
TXN000287,RuPay,Merchant_Hotel_08,2026-03-04,1930.21,Approved,,Cleared,1930.21,Settled,1930.21
TXN000288,Amex,Merchant_Hotel_16,2026-04-01,2331.1,Approved,,Cleared,2331.1,Settled,2331.1
TXN000289,Visa,Merchant_Electronics_17,2026-01-20,217.43,Approved,,Cleared,217.43,Settled,217.43
TXN000290,Mastercard,Merchant_Grocery_03,2026-01-03,3550.49,Approved,,Cleared,3550.49,Settled,3550.49
TXN000291,Amex,Merchant_Hotel_16,2026-05-17,127.87,Approved,,Not Cleared,,,
TXN000292,RuPay,Merchant_Fashion_18,2026-01-05,4888.52,Approved,,Cleared,4888.52,Settled,4888.52
TXN000293,Mastercard,Merchant_Travel_04,2026-05-15,4594.34,Approved,,Cleared,4594.34,Settled,4594.34
TXN000294,RuPay,Merchant_Fuel_13,2026-04-14,441.15,Approved,,Cleared,441.15,Settled,441.15
TXN000295,Visa,Merchant_Fashion_02,2026-04-08,512.83,Approved,,Cleared,512.83,Settled,512.83
TXN000296,Visa,Merchant_Hotel_16,2026-06-15,4234.38,Approved,,Cleared,4234.38,Settled,4234.38
TXN000297,Visa,Merchant_Hotel_08,2026-06-27,1096.51,Approved,,Cleared,1096.51,Settled,1096.51
TXN000298,RuPay,Merchant_Fashion_18,2026-01-09,2839.37,Approved,,Cleared,2839.37,Not Settled,
TXN000299,Mastercard,Merchant_Grocery_19,2026-04-12,763.75,Approved,,Cleared,763.75,Settled,763.75
TXN000300,Amex,Merchant_Fashion_18,2026-02-05,1692.06,Approved,,Cleared,1692.06,Settled,1692.06
TXN000301,RuPay,Merchant_Fashion_02,2026-03-01,533.54,Approved,,Cleared,533.54,Settled,533.54
TXN000302,Amex,Merchant_Grocery_11,2026-03-11,196.65,Approved,,Cleared,196.65,Settled,196.65
TXN000303,Amex,Merchant_Pharmacy_14,2026-05-30,969.4,Approved,,Cleared,969.4,Settled,969.4
TXN000304,Visa,Merchant_Grocery_03,2026-04-08,1376.46,Approved,,Cleared,1376.46,Settled,1376.46
TXN000305,Visa,Merchant_Grocery_03,2026-03-20,75.72,Approved,,Cleared,75.72,Settled,75.72
TXN000306,Amex,Merchant_Restaurant_15,2026-05-12,2807.08,Approved,,Not Cleared,,,
TXN000307,RuPay,Merchant_Fashion_18,2026-06-03,510.67,Approved,,Cleared,510.67,Not Settled,
TXN000308,Amex,Merchant_Fuel_13,2026-05-24,3906.89,Approved,,Cleared,3906.89,Settled,3906.89
TXN000309,Amex,Merchant_Pharmacy_06,2026-03-19,737.26,Approved,,Cleared,737.26,Settled,737.26
TXN000310,RuPay,Merchant_Hotel_16,2026-04-03,3924.2,Approved,,Cleared,3924.2,Settled,3924.2
TXN000311,Mastercard,Merchant_Restaurant_15,2026-03-19,579.51,Declined,61,,,,
TXN000312,RuPay,Merchant_Travel_20,2026-03-26,1930.46,Approved,,Cleared,1930.46,Settled,1930.46
TXN000313,Mastercard,Merchant_Fashion_10,2026-06-27,1637.29,Approved,,Cleared,1637.29,Settled,1637.29
TXN000314,RuPay,Merchant_Hotel_16,2026-03-04,4840.43,Approved,,Cleared,4840.43,Settled,4840.43
TXN000315,Mastercard,Merchant_Grocery_19,2026-02-16,4986.46,Approved,,Cleared,4986.46,Settled,4986.46
TXN000316,Mastercard,Merchant_Restaurant_15,2026-06-27,3998.54,Declined,61,,,,
TXN000317,Amex,Merchant_Fuel_05,2026-03-03,3185.01,Approved,,Cleared,3185.01,Settled,3185.01
TXN000318,Amex,Merchant_Travel_20,2026-04-13,2422.21,Approved,,Cleared,2422.21,Settled,2422.21
TXN000319,Visa,Merchant_Travel_12,2026-05-18,3523.09,Approved,,Cleared,3523.09,Settled,3523.09
TXN000320,RuPay,Merchant_Pharmacy_06,2026-01-12,3252.65,Approved,,Cleared,3252.65,Settled,3252.65
TXN000321,RuPay,Merchant_Pharmacy_14,2026-01-26,574.43,Approved,,Cleared,574.43,Settled,574.43
TXN000322,Mastercard,Merchant_Restaurant_15,2026-04-29,1901.89,Approved,,Cleared,1901.89,Settled,1901.89
TXN000323,Visa,Merchant_Hotel_16,2026-04-17,567.52,Approved,,Cleared,567.52,Settled,567.52
TXN000324,RuPay,Merchant_Fashion_10,2026-02-22,1748.18,Approved,,Cleared,1748.18,Settled,1748.18
TXN000325,Amex,Merchant_Grocery_11,2026-01-12,382.51,Approved,,Cleared,382.51,Settled,382.51
TXN000326,Mastercard,Merchant_Hotel_08,2026-05-22,2604.17,Approved,,Cleared,2604.17,Settled,2604.17
TXN000327,Amex,Merchant_Pharmacy_06,2026-06-18,972.62,Approved,,Not Cleared,,,
TXN000328,Mastercard,Merchant_Restaurant_15,2026-04-10,2981.41,Declined,51,,,,
TXN000329,Mastercard,Merchant_Electronics_09,2026-01-17,3774.01,Approved,,Cleared,3774.01,Settled,3774.01
TXN000330,Mastercard,Merchant_Restaurant_15,2026-06-21,614.08,Approved,,Cleared,614.08,Settled,614.08
TXN000331,Amex,Merchant_Grocery_19,2026-04-01,615.45,Approved,,Cleared,615.45,Settled,615.45
TXN000332,RuPay,Merchant_Travel_20,2026-06-22,2971.33,Approved,,Cleared,2971.33,Settled,2971.33
TXN000333,Mastercard,Merchant_Electronics_17,2026-06-02,1972.89,Approved,,Cleared,1972.89,Settled,1972.89
TXN000334,Mastercard,Merchant_Fashion_18,2026-03-15,875.98,Approved,,Cleared,875.98,Settled,875.98
TXN000335,RuPay,Merchant_Electronics_01,2026-02-19,2448.81,Approved,,Cleared,2448.81,Settled,2448.81
TXN000336,Amex,Merchant_Pharmacy_14,2026-04-24,3565.2,Approved,,Cleared,3565.2,Not Settled,
TXN000337,Mastercard,Merchant_Fashion_10,2026-02-27,211.84,Approved,,Cleared,211.84,Settled,211.84
TXN000338,Amex,Merchant_Fashion_18,2026-05-27,2578.49,Approved,,Cleared,2578.49,Settled,2578.49
TXN000339,Visa,Merchant_Restaurant_15,2026-04-19,2754.45,Approved,,Cleared,2754.45,Settled,2754.45
TXN000340,Visa,Merchant_Restaurant_15,2026-01-23,1350.94,Approved,,Cleared,1350.94,Settled,1350.94
TXN000341,RuPay,Merchant_Travel_20,2026-02-12,3182.21,Approved,,Cleared,3182.21,Settled,3182.21
TXN000342,RuPay,Merchant_Fashion_18,2026-05-18,1441.37,Approved,,Cleared,1441.37,Settled,1441.37
TXN000343,Visa,Merchant_Fuel_05,2026-04-16,4815.72,Approved,,Cleared,4815.72,Settled,4815.72
TXN000344,Mastercard,Merchant_Hotel_08,2026-03-24,773.91,Approved,,Cleared,773.91,Settled,773.91
TXN000345,RuPay,Merchant_Pharmacy_14,2026-01-20,1907.1,Approved,,Cleared,1907.1,Settled,1907.1
TXN000346,RuPay,Merchant_Travel_12,2026-05-05,2300.74,Approved,,Not Cleared,,,
TXN000347,Visa,Merchant_Restaurant_15,2026-06-28,3192.46,Approved,,Cleared,3192.46,Settled,3192.46
TXN000348,Amex,Merchant_Restaurant_07,2026-03-24,2498.84,Approved,,Cleared,2498.84,Settled,2498.84
TXN000349,Amex,Merchant_Grocery_11,2026-01-13,4476.07,Declined,61,,,,
TXN000350,Visa,Merchant_Travel_04,2026-02-10,4650.69,Approved,,Not Cleared,,,
TXN000351,Amex,Merchant_Restaurant_07,2026-02-03,4978.69,Approved,,Cleared,4978.69,Settled,4978.69
TXN000352,Visa,Merchant_Travel_12,2026-04-06,1289.43,Approved,,Cleared,1289.43,Settled,1289.43
TXN000353,Mastercard,Merchant_Pharmacy_14,2026-01-25,3294.65,Declined,61,,,,
TXN000354,Visa,Merchant_Fuel_05,2026-05-13,2988.71,Approved,,Not Cleared,,,
TXN000355,RuPay,Merchant_Travel_04,2026-04-19,4941.37,Approved,,Cleared,4941.37,Settled,4941.37
TXN000356,Visa,Merchant_Travel_04,2026-03-18,1601.09,Approved,,Cleared,1601.09,Settled,1601.09
TXN000357,Mastercard,Merchant_Grocery_03,2026-01-03,2676.02,Approved,,Cleared,2676.02,Settled,2676.02
TXN000358,Mastercard,Merchant_Pharmacy_14,2026-04-24,3099.58,Approved,,Cleared,3099.58,Settled,3099.58
TXN000359,Amex,Merchant_Travel_12,2026-03-22,4818.08,Approved,,Cleared,4818.08,Settled,4818.08
TXN000360,RuPay,Merchant_Electronics_01,2026-06-18,4247.07,Approved,,Cleared,4247.07,Settled,4247.07
TXN000361,Amex,Merchant_Fashion_10,2026-03-03,3248.54,Approved,,Cleared,3248.54,Settled,3248.54
TXN000362,Visa,Merchant_Travel_12,2026-02-03,4672.93,Approved,,Cleared,4672.93,Settled,4672.93
TXN000363,Mastercard,Merchant_Hotel_16,2026-01-19,4774.54,Declined,05,,,,
TXN000364,Visa,Merchant_Electronics_09,2026-01-16,1117.93,Approved,,Cleared,1117.93,Settled,1117.93
TXN000365,Amex,Merchant_Pharmacy_14,2026-01-22,3523.96,Approved,,Cleared,3523.96,Settled,3523.96
TXN000366,Visa,Merchant_Electronics_17,2026-02-09,4608.58,Approved,,Cleared,4608.58,Settled,4608.58
TXN000367,Visa,Merchant_Fashion_10,2026-03-03,3508.45,Declined,05,,,,
TXN000368,Amex,Merchant_Travel_04,2026-06-05,2294.19,Declined,51,,,,
TXN000369,Visa,Merchant_Electronics_01,2026-06-29,3554.11,Declined,61,,,,
TXN000370,RuPay,Merchant_Electronics_17,2026-03-08,2610.25,Approved,,Cleared,2610.25,Settled,2610.25
TXN000371,Visa,Merchant_Electronics_01,2026-04-20,1708.3,Approved,,Cleared,1708.3,Settled,1708.3
TXN000372,Visa,Merchant_Hotel_16,2026-04-03,2303.23,Declined,14,,,,
TXN000373,Mastercard,Merchant_Travel_12,2026-01-27,828.68,Approved,,Cleared,828.68,Settled,828.68
TXN000374,Visa,Merchant_Fashion_02,2026-01-04,4300.51,Approved,,Cleared,4300.51,Settled,4300.51
TXN000375,Visa,Merchant_Fashion_18,2026-06-17,4025.42,Approved,,Cleared,4025.42,Settled,4025.42
TXN000376,RuPay,Merchant_Grocery_03,2026-01-31,2879.1,Approved,,Cleared,2879.1,Settled,2879.1
TXN000377,Visa,Merchant_Fuel_13,2026-04-30,391.19,Approved,,Cleared,391.19,Settled,391.19
TXN000378,Amex,Merchant_Electronics_01,2026-03-16,1876.15,Approved,,Cleared,1876.15,Settled,1876.15
TXN000379,Amex,Merchant_Restaurant_07,2026-05-20,3675.69,Approved,,Cleared,3675.69,Not Settled,
TXN000380,Amex,Merchant_Electronics_01,2026-03-30,1203.34,Approved,,Cleared,1203.34,Not Settled,
TXN000381,RuPay,Merchant_Electronics_01,2026-04-07,3806.7,Approved,,Cleared,3806.7,Settled,3806.7
TXN000382,Mastercard,Merchant_Pharmacy_14,2026-01-16,2485.54,Approved,,Cleared,2485.54,Settled,2485.54
TXN000383,Mastercard,Merchant_Electronics_17,2026-04-06,2094.63,Approved,,Cleared,2094.63,Settled,2094.63
TXN000384,Amex,Merchant_Grocery_03,2026-01-16,2979.88,Approved,,Cleared,2979.88,Settled,2979.88
TXN000385,RuPay,Merchant_Fuel_13,2026-03-25,3518.59,Approved,,Cleared,3518.59,Settled,3518.59
TXN000386,Visa,Merchant_Fuel_05,2026-04-26,573.01,Approved,,Cleared,573.01,Settled,573.01
TXN000387,Mastercard,Merchant_Restaurant_15,2026-03-09,1576.12,Approved,,Cleared,1576.12,Settled,1576.12
TXN000388,Visa,Merchant_Restaurant_07,2026-03-25,4187.83,Approved,,Cleared,4187.83,Settled,4187.83
TXN000389,Visa,Merchant_Fashion_10,2026-02-14,1337.83,Declined,61,,,,
TXN000390,Amex,Merchant_Fashion_18,2026-03-05,3752.99,Declined,05,,,,
TXN000391,Mastercard,Merchant_Travel_04,2026-02-26,109.19,Approved,,Cleared,109.19,Settled,109.19
TXN000392,Visa,Merchant_Grocery_19,2026-01-20,2951.29,Declined,05,,,,
TXN000393,Mastercard,Merchant_Restaurant_15,2026-01-24,4056.03,Approved,,Cleared,4056.03,Settled,4056.03
TXN000394,Amex,Merchant_Fashion_02,2026-05-27,881.55,Approved,,Cleared,881.55,Settled,881.55
TXN000395,Amex,Merchant_Pharmacy_06,2026-02-17,1802.02,Approved,,Cleared,1802.02,Settled,1802.02
TXN000396,Mastercard,Merchant_Fashion_10,2026-05-21,2519.51,Approved,,Cleared,2519.51,Settled,2519.51
TXN000397,Mastercard,Merchant_Fashion_18,2026-04-08,3984.49,Approved,,Cleared,3984.49,Settled,3984.49
TXN000398,RuPay,Merchant_Fuel_13,2026-01-07,1388.66,Approved,,Cleared,1388.66,Settled,1388.66
TXN000399,Visa,Merchant_Hotel_16,2026-05-30,2670.69,Approved,,Cleared,2670.69,Settled,2670.69
TXN000400,RuPay,Merchant_Fashion_18,2026-01-15,4090.61,Approved,,Cleared,4090.61,Settled,4090.61
TXN000401,Amex,Merchant_Travel_12,2026-02-14,4679.27,Approved,,Cleared,4679.27,Settled,4679.27
TXN000402,Visa,Merchant_Travel_12,2026-05-25,4740.42,Approved,,Cleared,4740.42,Settled,4740.42
TXN000403,Amex,Merchant_Fashion_18,2026-05-06,1579.81,Declined,05,,,,
TXN000404,Mastercard,Merchant_Travel_20,2026-05-15,1133.1,Approved,,Cleared,1133.1,Settled,1133.1
TXN000405,RuPay,Merchant_Pharmacy_06,2026-03-24,4597.96,Declined,51,,,,
TXN000406,Mastercard,Merchant_Travel_04,2026-04-04,4240.08,Approved,,Cleared,4240.08,Settled,4240.08
TXN000407,Visa,Merchant_Grocery_11,2026-02-04,1543.74,Approved,,Cleared,1543.74,Settled,1543.74
TXN000408,Amex,Merchant_Grocery_11,2026-05-24,912.3,Approved,,Cleared,912.3,Settled,912.3
TXN000409,Mastercard,Merchant_Fuel_13,2026-06-26,1568.77,Approved,,Cleared,1568.77,Not Settled,
TXN000410,Amex,Merchant_Grocery_19,2026-06-04,210.29,Approved,,Cleared,210.29,Settled,210.29
TXN000411,Visa,Merchant_Hotel_16,2026-01-20,746.18,Approved,,Cleared,746.18,Settled,746.18
TXN000412,Visa,Merchant_Grocery_11,2026-03-09,2260.82,Approved,,Cleared,2260.82,Settled,2260.82
TXN000413,Visa,Merchant_Fashion_02,2026-04-18,1960.39,Approved,,Cleared,1960.39,Settled,1960.39
TXN000414,Amex,Merchant_Travel_04,2026-05-28,4152.59,Approved,,Cleared,4152.59,Settled,4152.59
TXN000415,Visa,Merchant_Fashion_10,2026-03-08,149.39,Approved,,Cleared,149.39,Settled,149.39
TXN000416,Visa,Merchant_Fashion_18,2026-01-24,4712.08,Approved,,Cleared,4712.08,Settled,4712.08
TXN000417,Amex,Merchant_Pharmacy_06,2026-04-22,3056.22,Approved,,Cleared,3056.22,Settled,3056.22
TXN000418,RuPay,Merchant_Fashion_10,2026-01-25,1522.13,Declined,14,,,,
TXN000419,Amex,Merchant_Fuel_05,2026-01-01,319.8,Approved,,Cleared,319.8,Settled,319.8
TXN000420,Mastercard,Merchant_Travel_04,2026-02-13,177.39,Approved,,Cleared,177.39,Settled,177.39
TXN000421,Amex,Merchant_Hotel_16,2026-06-19,2471.03,Approved,,Cleared,2471.03,Settled,2471.03
TXN000422,Amex,Merchant_Travel_12,2026-01-12,973.59,Approved,,Cleared,973.59,Settled,973.59
TXN000423,Visa,Merchant_Fuel_05,2026-06-20,3773.56,Declined,54,,,,
TXN000424,Amex,Merchant_Grocery_19,2026-01-16,1176.19,Approved,,Cleared,1176.19,Settled,1176.19
TXN000425,Amex,Merchant_Grocery_19,2026-05-02,4414.19,Approved,,Cleared,4414.19,Settled,4414.19
TXN000426,Mastercard,Merchant_Travel_04,2026-04-25,4748.81,Approved,,Cleared,4748.81,Settled,4748.81
TXN000427,Mastercard,Merchant_Fashion_02,2026-06-24,2145.71,Approved,,Cleared,2145.71,Settled,2145.71
TXN000428,RuPay,Merchant_Grocery_11,2026-01-18,4558.48,Declined,14,,,,
TXN000429,Amex,Merchant_Fashion_18,2026-03-12,1664.33,Approved,,Cleared,1664.33,Not Settled,
TXN000430,Amex,Merchant_Travel_04,2026-02-07,2101.49,Approved,,Cleared,2101.49,Settled,2101.49
TXN000431,Visa,Merchant_Grocery_19,2026-03-15,3908.75,Approved,,Cleared,3908.75,Settled,3908.75
TXN000432,Amex,Merchant_Grocery_19,2026-01-10,3064.36,Approved,,Cleared,3064.36,Settled,3064.36
TXN000433,Amex,Merchant_Fashion_02,2026-03-26,2009.17,Approved,,Not Cleared,,,
TXN000434,Amex,Merchant_Electronics_09,2026-01-06,4490.31,Approved,,Cleared,4490.31,Settled,4490.31
TXN000435,Visa,Merchant_Hotel_08,2026-04-24,715.21,Approved,,Cleared,715.21,Settled,715.21
TXN000436,Visa,Merchant_Restaurant_07,2026-04-15,2236.5,Approved,,Cleared,2236.5,Settled,2236.5
TXN000437,Mastercard,Merchant_Grocery_03,2026-05-10,1590.06,Approved,,Cleared,1590.06,Settled,1590.06
TXN000438,Mastercard,Merchant_Restaurant_07,2026-02-21,4382.14,Approved,,Cleared,4382.14,Settled,4382.14
TXN000439,Mastercard,Merchant_Electronics_09,2026-04-29,1873.34,Approved,,Cleared,1873.34,Settled,1873.34
TXN000440,RuPay,Merchant_Hotel_16,2026-02-15,2990.52,Approved,,Cleared,2990.52,Settled,2990.52
TXN000441,RuPay,Merchant_Grocery_03,2026-04-09,1461.09,Declined,14,,,,
TXN000442,Mastercard,Merchant_Hotel_08,2026-06-23,3254.53,Approved,,Cleared,3254.53,Settled,3254.53
TXN000443,Visa,Merchant_Hotel_16,2026-06-15,4562.0,Approved,,Cleared,4562.0,Settled,4562.0
TXN000444,RuPay,Merchant_Electronics_09,2026-04-07,2147.84,Approved,,Cleared,2147.84,Settled,2147.84
TXN000445,Amex,Merchant_Grocery_19,2026-05-11,556.44,Approved,,Cleared,556.44,Settled,556.44
TXN000446,RuPay,Merchant_Fashion_10,2026-05-04,3437.85,Declined,54,,,,
TXN000447,RuPay,Merchant_Electronics_09,2026-06-16,1342.68,Approved,,Cleared,1342.68,Settled,1342.68
TXN000448,Amex,Merchant_Grocery_11,2026-01-07,3419.74,Approved,,Cleared,3419.74,Settled,3419.74
TXN000449,Amex,Merchant_Fashion_02,2026-05-27,2935.97,Approved,,Cleared,2935.97,Settled,2935.97
TXN000450,Amex,Merchant_Travel_12,2026-02-13,2561.21,Approved,,Cleared,2561.21,Settled,2561.21
TXN000451,Mastercard,Merchant_Electronics_09,2026-05-24,3639.67,Approved,,Cleared,3639.67,Settled,3639.67
TXN000452,Visa,Merchant_Hotel_08,2026-03-20,1808.65,Approved,,Cleared,1808.65,Settled,1808.65
TXN000453,Amex,Merchant_Travel_04,2026-06-12,2379.16,Approved,,Cleared,2379.16,Settled,2379.16
TXN000454,Visa,Merchant_Fuel_13,2026-04-16,2672.7,Declined,51,,,,
TXN000455,Mastercard,Merchant_Restaurant_07,2026-05-26,1746.22,Approved,,Cleared,1746.22,Settled,1746.22
TXN000456,Mastercard,Merchant_Grocery_03,2026-06-11,2463.53,Approved,,Cleared,2463.53,Settled,2463.53
TXN000457,Mastercard,Merchant_Pharmacy_06,2026-02-10,2902.58,Approved,,Cleared,2902.58,Settled,2902.58
TXN000458,Amex,Merchant_Fuel_13,2026-05-03,2173.68,Approved,,Not Cleared,,,
TXN000459,Mastercard,Merchant_Travel_12,2026-03-24,4752.84,Approved,,Cleared,4752.84,Not Settled,
TXN000460,Visa,Merchant_Hotel_08,2026-03-30,1170.02,Approved,,Cleared,1170.02,Settled,1170.02
TXN000461,Visa,Merchant_Fashion_02,2026-03-16,1526.1,Approved,,Cleared,1526.1,Settled,1526.1
TXN000462,Mastercard,Merchant_Grocery_11,2026-05-06,4980.89,Approved,,Cleared,4980.89,Settled,4980.89
TXN000463,Amex,Merchant_Electronics_01,2026-02-03,1180.67,Approved,,Not Cleared,,,
TXN000464,Mastercard,Merchant_Travel_04,2026-06-16,1864.63,Approved,,Cleared,1864.63,Settled,1864.63
TXN000465,Visa,Merchant_Travel_20,2026-06-19,4973.67,Approved,,Cleared,4973.67,Settled,4973.67
TXN000466,Amex,Merchant_Fuel_13,2026-03-06,661.8,Approved,,Cleared,661.8,Settled,661.8
TXN000467,RuPay,Merchant_Pharmacy_14,2026-06-19,3325.24,Approved,,Cleared,3325.24,Settled,3325.24
TXN000468,Visa,Merchant_Electronics_17,2026-01-31,3607.89,Approved,,Cleared,3607.89,Settled,3607.89
TXN000469,RuPay,Merchant_Electronics_17,2026-04-02,4866.94,Approved,,Cleared,4866.94,Not Settled,
TXN000470,Amex,Merchant_Restaurant_07,2026-05-04,3456.61,Approved,,Not Cleared,,,
TXN000471,Visa,Merchant_Travel_04,2026-06-21,4184.4,Approved,,Cleared,4184.4,Settled,4184.4
TXN000472,Visa,Merchant_Electronics_09,2026-04-27,3239.47,Approved,,Cleared,3239.47,Settled,3239.47
TXN000473,Mastercard,Merchant_Fashion_02,2026-04-03,4268.63,Approved,,Cleared,4268.63,Settled,4268.63
